,Filename,Label,ClassName
6309,Residential/Residential_2737.jpg,7,Residential
7262,Residential/Residential_2727.jpg,7,Residential
11756,Highway/Highway_991.jpg,3,Highway
10248,River/River_1345.jpg,8,River
12458,Highway/Highway_324.jpg,3,Highway
6729,Residential/Residential_2825.jpg,7,Residential
17869,PermanentCrop/PermanentCrop_1408.jpg,6,PermanentCrop
14368,SeaLake/SeaLake_2299.jpg,9,SeaLake
15755,AnnualCrop/AnnualCrop_2438.jpg,0,AnnualCrop
13709,SeaLake/SeaLake_1233.jpg,9,SeaLake
3968,HerbaceousVegetation/HerbaceousVegetation_797.jpg,2,HerbaceousVegetation
13044,SeaLake/SeaLake_81.jpg,9,SeaLake
116,Pasture/Pasture_206.jpg,5,Pasture
5462,Residential/Residential_1171.jpg,7,Residential
9725,River/River_1678.jpg,8,River
13730,SeaLake/SeaLake_1333.jpg,9,SeaLake
9573,River/River_1954.jpg,8,River
7662,Forest/Forest_2146.jpg,1,Forest
4937,HerbaceousVegetation/HerbaceousVegetation_302.jpg,2,HerbaceousVegetation
14148,SeaLake/SeaLake_2815.jpg,9,SeaLake
13413,SeaLake/SeaLake_1077.jpg,9,SeaLake
12352,Highway/Highway_2405.jpg,3,Highway
6500,Residential/Residential_820.jpg,7,Residential
4169,HerbaceousVegetation/HerbaceousVegetation_152.jpg,2,HerbaceousVegetation
11798,Highway/Highway_2165.jpg,3,Highway
6502,Residential/Residential_1216.jpg,7,Residential
13471,SeaLake/SeaLake_1613.jpg,9,SeaLake
18031,PermanentCrop/PermanentCrop_1704.jpg,6,PermanentCrop
9403,Forest/Forest_2673.jpg,1,Forest
3192,HerbaceousVegetation/HerbaceousVegetation_2706.jpg,2,HerbaceousVegetation
4635,HerbaceousVegetation/HerbaceousVegetation_1086.jpg,2,HerbaceousVegetation
15294,AnnualCrop/AnnualCrop_2064.jpg,0,AnnualCrop
15432,AnnualCrop/AnnualCrop_2548.jpg,0,AnnualCrop
13154,SeaLake/SeaLake_551.jpg,9,SeaLake
10301,River/River_1902.jpg,8,River
5255,Residential/Residential_2262.jpg,7,Residential
7387,Forest/Forest_2308.jpg,1,Forest
1113,Pasture/Pasture_1313.jpg,5,Pasture
3450,HerbaceousVegetation/HerbaceousVegetation_1333.jpg,2,HerbaceousVegetation
4526,HerbaceousVegetation/HerbaceousVegetation_2767.jpg,2,HerbaceousVegetation
8059,Forest/Forest_2036.jpg,1,Forest
5418,Residential/Residential_1465.jpg,7,Residential
17895,PermanentCrop/PermanentCrop_114.jpg,6,PermanentCrop
3545,HerbaceousVegetation/HerbaceousVegetation_310.jpg,2,HerbaceousVegetation
2685,Industrial/Industrial_710.jpg,4,Industrial
8914,Forest/Forest_1962.jpg,1,Forest
16844,AnnualCrop/AnnualCrop_1018.jpg,0,AnnualCrop
854,Pasture/Pasture_877.jpg,5,Pasture
9336,Forest/Forest_1992.jpg,1,Forest
767,Pasture/Pasture_1616.jpg,5,Pasture
9671,River/River_1590.jpg,8,River
15568,AnnualCrop/AnnualCrop_864.jpg,0,AnnualCrop
8077,Forest/Forest_839.jpg,1,Forest
1109,Pasture/Pasture_789.jpg,5,Pasture
5740,Residential/Residential_577.jpg,7,Residential
7283,Residential/Residential_1150.jpg,7,Residential
2877,Industrial/Industrial_167.jpg,4,Industrial
12266,Highway/Highway_2218.jpg,3,Highway
5425,Residential/Residential_122.jpg,7,Residential
9498,River/River_2394.jpg,8,River
15435,AnnualCrop/AnnualCrop_905.jpg,0,AnnualCrop
10278,River/River_1558.jpg,8,River
2107,Industrial/Industrial_333.jpg,4,Industrial
3231,HerbaceousVegetation/HerbaceousVegetation_2816.jpg,2,HerbaceousVegetation
473,Pasture/Pasture_105.jpg,5,Pasture
11282,Highway/Highway_2178.jpg,3,Highway
13863,SeaLake/SeaLake_793.jpg,9,SeaLake
9593,River/River_912.jpg,8,River
7039,Residential/Residential_2186.jpg,7,Residential
11647,Highway/Highway_1571.jpg,3,Highway
3407,HerbaceousVegetation/HerbaceousVegetation_2190.jpg,2,HerbaceousVegetation
15791,AnnualCrop/AnnualCrop_1072.jpg,0,AnnualCrop
12315,Highway/Highway_1150.jpg,3,Highway
1464,Industrial/Industrial_2435.jpg,4,Industrial
18112,PermanentCrop/PermanentCrop_525.jpg,6,PermanentCrop
8256,Forest/Forest_1220.jpg,1,Forest
1234,Pasture/Pasture_1828.jpg,5,Pasture
16826,AnnualCrop/AnnualCrop_904.jpg,0,AnnualCrop
4788,HerbaceousVegetation/HerbaceousVegetation_2992.jpg,2,HerbaceousVegetation
12937,Highway/Highway_1987.jpg,3,Highway
8965,Forest/Forest_1313.jpg,1,Forest
2445,Industrial/Industrial_1976.jpg,4,Industrial
16786,AnnualCrop/AnnualCrop_2575.jpg,0,AnnualCrop
4406,HerbaceousVegetation/HerbaceousVegetation_2020.jpg,2,HerbaceousVegetation
14483,SeaLake/SeaLake_815.jpg,9,SeaLake
11893,Highway/Highway_550.jpg,3,Highway
6225,Residential/Residential_259.jpg,7,Residential
18503,PermanentCrop/PermanentCrop_1610.jpg,6,PermanentCrop
6400,Residential/Residential_101.jpg,7,Residential
14563,SeaLake/SeaLake_2302.jpg,9,SeaLake
1270,Pasture/Pasture_1647.jpg,5,Pasture
1033,Pasture/Pasture_1078.jpg,5,Pasture
13489,SeaLake/SeaLake_1021.jpg,9,SeaLake
1810,Industrial/Industrial_1796.jpg,4,Industrial
15424,AnnualCrop/AnnualCrop_1730.jpg,0,AnnualCrop
14196,SeaLake/SeaLake_2575.jpg,9,SeaLake
1583,Industrial/Industrial_893.jpg,4,Industrial
3441,HerbaceousVegetation/HerbaceousVegetation_220.jpg,2,HerbaceousVegetation
14971,SeaLake/SeaLake_1656.jpg,9,SeaLake
18069,PermanentCrop/PermanentCrop_2302.jpg,6,PermanentCrop
14135,SeaLake/SeaLake_2079.jpg,9,SeaLake
13741,SeaLake/SeaLake_1300.jpg,9,SeaLake
10169,River/River_1497.jpg,8,River
11243,Highway/Highway_69.jpg,3,Highway
14660,SeaLake/SeaLake_2834.jpg,9,SeaLake
7643,Forest/Forest_1267.jpg,1,Forest
4927,HerbaceousVegetation/HerbaceousVegetation_260.jpg,2,HerbaceousVegetation
2872,Industrial/Industrial_921.jpg,4,Industrial
14027,SeaLake/SeaLake_1552.jpg,9,SeaLake
8548,Forest/Forest_2069.jpg,1,Forest
18178,PermanentCrop/PermanentCrop_2382.jpg,6,PermanentCrop
17748,PermanentCrop/PermanentCrop_1916.jpg,6,PermanentCrop
10425,River/River_2403.jpg,8,River
11527,Highway/Highway_354.jpg,3,Highway
11487,Highway/Highway_1807.jpg,3,Highway
8529,Forest/Forest_2461.jpg,1,Forest
11716,Highway/Highway_1261.jpg,3,Highway
7724,Forest/Forest_1805.jpg,1,Forest
2914,Industrial/Industrial_987.jpg,4,Industrial
2740,Industrial/Industrial_833.jpg,4,Industrial
17429,PermanentCrop/PermanentCrop_308.jpg,6,PermanentCrop
9318,Forest/Forest_772.jpg,1,Forest
5495,Residential/Residential_1340.jpg,7,Residential
683,Pasture/Pasture_1670.jpg,5,Pasture
14207,SeaLake/SeaLake_427.jpg,9,SeaLake
8274,Forest/Forest_745.jpg,1,Forest
3720,HerbaceousVegetation/HerbaceousVegetation_1918.jpg,2,HerbaceousVegetation
15993,AnnualCrop/AnnualCrop_583.jpg,0,AnnualCrop
9404,Forest/Forest_2199.jpg,1,Forest
61,Pasture/Pasture_1591.jpg,5,Pasture
18752,PermanentCrop/PermanentCrop_1557.jpg,6,PermanentCrop
14940,SeaLake/SeaLake_2878.jpg,9,SeaLake
12429,Highway/Highway_32.jpg,3,Highway
4846,HerbaceousVegetation/HerbaceousVegetation_620.jpg,2,HerbaceousVegetation
1233,Pasture/Pasture_798.jpg,5,Pasture
10298,River/River_1825.jpg,8,River
18369,PermanentCrop/PermanentCrop_2076.jpg,6,PermanentCrop
16925,AnnualCrop/AnnualCrop_1924.jpg,0,AnnualCrop
3397,HerbaceousVegetation/HerbaceousVegetation_878.jpg,2,HerbaceousVegetation
17399,PermanentCrop/PermanentCrop_969.jpg,6,PermanentCrop
16992,AnnualCrop/AnnualCrop_1478.jpg,0,AnnualCrop
7536,Forest/Forest_1812.jpg,1,Forest
2629,Industrial/Industrial_530.jpg,4,Industrial
17290,PermanentCrop/PermanentCrop_1620.jpg,6,PermanentCrop
10153,River/River_1132.jpg,8,River
8269,Forest/Forest_1214.jpg,1,Forest
16450,AnnualCrop/AnnualCrop_1505.jpg,0,AnnualCrop
3390,HerbaceousVegetation/HerbaceousVegetation_2720.jpg,2,HerbaceousVegetation
12687,Highway/Highway_1678.jpg,3,Highway
15801,AnnualCrop/AnnualCrop_699.jpg,0,AnnualCrop
5208,HerbaceousVegetation/HerbaceousVegetation_2141.jpg,2,HerbaceousVegetation
469,Pasture/Pasture_1500.jpg,5,Pasture
17421,PermanentCrop/PermanentCrop_1603.jpg,6,PermanentCrop
12012,Highway/Highway_1929.jpg,3,Highway
11476,Highway/Highway_553.jpg,3,Highway
18037,PermanentCrop/PermanentCrop_2355.jpg,6,PermanentCrop
13527,SeaLake/SeaLake_1810.jpg,9,SeaLake
11438,Highway/Highway_861.jpg,3,Highway
4871,HerbaceousVegetation/HerbaceousVegetation_561.jpg,2,HerbaceousVegetation
13800,SeaLake/SeaLake_2316.jpg,9,SeaLake
3097,Industrial/Industrial_2217.jpg,4,Industrial
17174,PermanentCrop/PermanentCrop_2163.jpg,6,PermanentCrop
13572,SeaLake/SeaLake_1806.jpg,9,SeaLake
9261,Forest/Forest_2707.jpg,1,Forest
16309,AnnualCrop/AnnualCrop_1187.jpg,0,AnnualCrop
5122,HerbaceousVegetation/HerbaceousVegetation_2380.jpg,2,HerbaceousVegetation
12530,Highway/Highway_2259.jpg,3,Highway
4329,HerbaceousVegetation/HerbaceousVegetation_360.jpg,2,HerbaceousVegetation
1408,Industrial/Industrial_306.jpg,4,Industrial
9655,River/River_1026.jpg,8,River
17049,AnnualCrop/AnnualCrop_302.jpg,0,AnnualCrop
9121,Forest/Forest_2636.jpg,1,Forest
6567,Residential/Residential_1725.jpg,7,Residential
606,Pasture/Pasture_1976.jpg,5,Pasture
5046,HerbaceousVegetation/HerbaceousVegetation_906.jpg,2,HerbaceousVegetation
15060,AnnualCrop/AnnualCrop_1644.jpg,0,AnnualCrop
8640,Forest/Forest_2624.jpg,1,Forest
14878,SeaLake/SeaLake_808.jpg,9,SeaLake
10344,River/River_2435.jpg,8,River
9375,Forest/Forest_1902.jpg,1,Forest
11089,River/River_217.jpg,8,River
17736,PermanentCrop/PermanentCrop_1576.jpg,6,PermanentCrop
11686,Highway/Highway_2162.jpg,3,Highway
8045,Forest/Forest_583.jpg,1,Forest
9476,River/River_729.jpg,8,River
10718,River/River_1610.jpg,8,River
662,Pasture/Pasture_102.jpg,5,Pasture
10082,River/River_2265.jpg,8,River
17226,PermanentCrop/PermanentCrop_212.jpg,6,PermanentCrop
14826,SeaLake/SeaLake_1805.jpg,9,SeaLake
6888,Residential/Residential_813.jpg,7,Residential
6025,Residential/Residential_2228.jpg,7,Residential
12487,Highway/Highway_649.jpg,3,Highway
4778,HerbaceousVegetation/HerbaceousVegetation_1496.jpg,2,HerbaceousVegetation
5051,HerbaceousVegetation/HerbaceousVegetation_1874.jpg,2,HerbaceousVegetation
17930,PermanentCrop/PermanentCrop_1045.jpg,6,PermanentCrop
18709,PermanentCrop/PermanentCrop_644.jpg,6,PermanentCrop
8127,Forest/Forest_97.jpg,1,Forest
10085,River/River_27.jpg,8,River
16873,AnnualCrop/AnnualCrop_131.jpg,0,AnnualCrop
1718,Industrial/Industrial_1730.jpg,4,Industrial
7159,Residential/Residential_2047.jpg,7,Residential
8281,Forest/Forest_2469.jpg,1,Forest
2033,Industrial/Industrial_1648.jpg,4,Industrial
5473,Residential/Residential_2536.jpg,7,Residential
1656,Industrial/Industrial_1301.jpg,4,Industrial
4148,HerbaceousVegetation/HerbaceousVegetation_2490.jpg,2,HerbaceousVegetation
16608,AnnualCrop/AnnualCrop_2447.jpg,0,AnnualCrop
14353,SeaLake/SeaLake_1071.jpg,9,SeaLake
7679,Forest/Forest_116.jpg,1,Forest
831,Pasture/Pasture_363.jpg,5,Pasture
17400,PermanentCrop/PermanentCrop_2478.jpg,6,PermanentCrop
17464,PermanentCrop/PermanentCrop_979.jpg,6,PermanentCrop
10808,River/River_1057.jpg,8,River
7995,Forest/Forest_1280.jpg,1,Forest
16200,AnnualCrop/AnnualCrop_2945.jpg,0,AnnualCrop
17027,AnnualCrop/AnnualCrop_13.jpg,0,AnnualCrop
2731,Industrial/Industrial_662.jpg,4,Industrial
5133,HerbaceousVegetation/HerbaceousVegetation_2938.jpg,2,HerbaceousVegetation
2767,Industrial/Industrial_309.jpg,4,Industrial
4601,HerbaceousVegetation/HerbaceousVegetation_1676.jpg,2,HerbaceousVegetation
4050,HerbaceousVegetation/HerbaceousVegetation_202.jpg,2,HerbaceousVegetation
10292,River/River_551.jpg,8,River
11933,Highway/Highway_1125.jpg,3,Highway
13202,SeaLake/SeaLake_617.jpg,9,SeaLake
6898,Residential/Residential_1472.jpg,7,Residential
14494,SeaLake/SeaLake_2088.jpg,9,SeaLake
16134,AnnualCrop/AnnualCrop_1589.jpg,0,AnnualCrop
14320,SeaLake/SeaLake_1283.jpg,9,SeaLake
1915,Industrial/Industrial_1541.jpg,4,Industrial
11434,Highway/Highway_1345.jpg,3,Highway
86,Pasture/Pasture_57.jpg,5,Pasture
11688,Highway/Highway_482.jpg,3,Highway
7845,Forest/Forest_2643.jpg,1,Forest
5507,Residential/Residential_808.jpg,7,Residential
17849,PermanentCrop/PermanentCrop_834.jpg,6,PermanentCrop
12795,Highway/Highway_338.jpg,3,Highway
12160,Highway/Highway_2360.jpg,3,Highway
16318,AnnualCrop/AnnualCrop_2001.jpg,0,AnnualCrop
9528,River/River_311.jpg,8,River
11999,Highway/Highway_890.jpg,3,Highway
7403,Forest/Forest_1901.jpg,1,Forest
13950,SeaLake/SeaLake_978.jpg,9,SeaLake
1982,Industrial/Industrial_2203.jpg,4,Industrial
11584,Highway/Highway_1250.jpg,3,Highway
960,Pasture/Pasture_730.jpg,5,Pasture
2830,Industrial/Industrial_260.jpg,4,Industrial
867,Pasture/Pasture_1706.jpg,5,Pasture
10057,River/River_220.jpg,8,River
14160,SeaLake/SeaLake_1708.jpg,9,SeaLake
13112,SeaLake/SeaLake_1243.jpg,9,SeaLake
14674,SeaLake/SeaLake_2044.jpg,9,SeaLake
17916,PermanentCrop/PermanentCrop_2481.jpg,6,PermanentCrop
1264,Pasture/Pasture_188.jpg,5,Pasture
16061,AnnualCrop/AnnualCrop_182.jpg,0,AnnualCrop
1174,Pasture/Pasture_65.jpg,5,Pasture
1951,Industrial/Industrial_1783.jpg,4,Industrial
11156,River/River_1215.jpg,8,River
6891,Residential/Residential_511.jpg,7,Residential
8752,Forest/Forest_1679.jpg,1,Forest
11229,Highway/Highway_1735.jpg,3,Highway
13772,SeaLake/SeaLake_190.jpg,9,SeaLake
896,Pasture/Pasture_724.jpg,5,Pasture
9863,River/River_580.jpg,8,River
2990,Industrial/Industrial_834.jpg,4,Industrial
401,Pasture/Pasture_993.jpg,5,Pasture
10671,River/River_2022.jpg,8,River
588,Pasture/Pasture_1781.jpg,5,Pasture
5864,Residential/Residential_2800.jpg,7,Residential
7939,Forest/Forest_2850.jpg,1,Forest
12584,Highway/Highway_1561.jpg,3,Highway
5420,Residential/Residential_2664.jpg,7,Residential
7021,Residential/Residential_2264.jpg,7,Residential
4181,HerbaceousVegetation/HerbaceousVegetation_1437.jpg,2,HerbaceousVegetation
8152,Forest/Forest_509.jpg,1,Forest
4071,HerbaceousVegetation/HerbaceousVegetation_2532.jpg,2,HerbaceousVegetation
13824,SeaLake/SeaLake_449.jpg,9,SeaLake
17231,PermanentCrop/PermanentCrop_697.jpg,6,PermanentCrop
7589,Forest/Forest_2529.jpg,1,Forest
15075,AnnualCrop/AnnualCrop_1881.jpg,0,AnnualCrop
11530,Highway/Highway_539.jpg,3,Highway
17705,PermanentCrop/PermanentCrop_895.jpg,6,PermanentCrop
4284,HerbaceousVegetation/HerbaceousVegetation_1204.jpg,2,HerbaceousVegetation
3527,HerbaceousVegetation/HerbaceousVegetation_755.jpg,2,HerbaceousVegetation
6588,Residential/Residential_381.jpg,7,Residential
8437,Forest/Forest_106.jpg,1,Forest
452,Pasture/Pasture_788.jpg,5,Pasture
12117,Highway/Highway_679.jpg,3,Highway
8801,Forest/Forest_716.jpg,1,Forest
2694,Industrial/Industrial_564.jpg,4,Industrial
17483,PermanentCrop/PermanentCrop_1910.jpg,6,PermanentCrop
18520,PermanentCrop/PermanentCrop_142.jpg,6,PermanentCrop
6903,Residential/Residential_2116.jpg,7,Residential
2970,Industrial/Industrial_285.jpg,4,Industrial
5682,Residential/Residential_2953.jpg,7,Residential
9411,Forest/Forest_891.jpg,1,Forest
2732,Industrial/Industrial_281.jpg,4,Industrial
3655,HerbaceousVegetation/HerbaceousVegetation_128.jpg,2,HerbaceousVegetation
4726,HerbaceousVegetation/HerbaceousVegetation_2765.jpg,2,HerbaceousVegetation
12153,Highway/Highway_1679.jpg,3,Highway
408,Pasture/Pasture_521.jpg,5,Pasture
5824,Residential/Residential_1876.jpg,7,Residential
18163,PermanentCrop/PermanentCrop_1104.jpg,6,PermanentCrop
18822,PermanentCrop/PermanentCrop_1642.jpg,6,PermanentCrop
6922,Residential/Residential_1658.jpg,7,Residential
1842,Industrial/Industrial_644.jpg,4,Industrial
3976,HerbaceousVegetation/HerbaceousVegetation_2440.jpg,2,HerbaceousVegetation
7025,Residential/Residential_195.jpg,7,Residential
14634,SeaLake/SeaLake_2400.jpg,9,SeaLake
12951,SeaLake/SeaLake_1823.jpg,9,SeaLake
6844,Residential/Residential_2513.jpg,7,Residential
5957,Residential/Residential_2397.jpg,7,Residential
8558,Forest/Forest_1163.jpg,1,Forest
76,Pasture/Pasture_1143.jpg,5,Pasture
18416,PermanentCrop/PermanentCrop_482.jpg,6,PermanentCrop
6252,Residential/Residential_673.jpg,7,Residential
6946,Residential/Residential_2901.jpg,7,Residential
6103,Residential/Residential_1620.jpg,7,Residential
12147,Highway/Highway_133.jpg,3,Highway
9763,River/River_1367.jpg,8,River
2693,Industrial/Industrial_842.jpg,4,Industrial
14995,SeaLake/SeaLake_1740.jpg,9,SeaLake
5926,Residential/Residential_1661.jpg,7,Residential
13467,SeaLake/SeaLake_289.jpg,9,SeaLake
14540,SeaLake/SeaLake_1690.jpg,9,SeaLake
7814,Forest/Forest_2240.jpg,1,Forest
7564,Forest/Forest_1979.jpg,1,Forest
5423,Residential/Residential_320.jpg,7,Residential
822,Pasture/Pasture_693.jpg,5,Pasture
1331,Pasture/Pasture_489.jpg,5,Pasture
4260,HerbaceousVegetation/HerbaceousVegetation_2375.jpg,2,HerbaceousVegetation
11796,Highway/Highway_1214.jpg,3,Highway
16569,AnnualCrop/AnnualCrop_980.jpg,0,AnnualCrop
17757,PermanentCrop/PermanentCrop_434.jpg,6,PermanentCrop
8020,Forest/Forest_865.jpg,1,Forest
313,Pasture/Pasture_1910.jpg,5,Pasture
5017,HerbaceousVegetation/HerbaceousVegetation_2206.jpg,2,HerbaceousVegetation
15204,AnnualCrop/AnnualCrop_102.jpg,0,AnnualCrop
9925,River/River_1839.jpg,8,River
1353,Pasture/Pasture_158.jpg,5,Pasture
3008,Industrial/Industrial_1767.jpg,4,Industrial
14310,SeaLake/SeaLake_1452.jpg,9,SeaLake
18421,PermanentCrop/PermanentCrop_452.jpg,6,PermanentCrop
6210,Residential/Residential_1681.jpg,7,Residential
1267,Pasture/Pasture_1195.jpg,5,Pasture
847,Pasture/Pasture_1734.jpg,5,Pasture
12641,Highway/Highway_2229.jpg,3,Highway
13169,SeaLake/SeaLake_1914.jpg,9,SeaLake
9650,River/River_1647.jpg,8,River
1012,Pasture/Pasture_30.jpg,5,Pasture
17442,PermanentCrop/PermanentCrop_1480.jpg,6,PermanentCrop
5492,Residential/Residential_1292.jpg,7,Residential
425,Pasture/Pasture_1284.jpg,5,Pasture
6457,Residential/Residential_2488.jpg,7,Residential
4371,HerbaceousVegetation/HerbaceousVegetation_2580.jpg,2,HerbaceousVegetation
14080,SeaLake/SeaLake_1828.jpg,9,SeaLake
4343,HerbaceousVegetation/HerbaceousVegetation_2000.jpg,2,HerbaceousVegetation
6262,Residential/Residential_1613.jpg,7,Residential
14616,SeaLake/SeaLake_1034.jpg,9,SeaLake
16975,AnnualCrop/AnnualCrop_2424.jpg,0,AnnualCrop
193,Pasture/Pasture_700.jpg,5,Pasture
6777,Residential/Residential_1772.jpg,7,Residential
17375,PermanentCrop/PermanentCrop_1483.jpg,6,PermanentCrop
10279,River/River_2248.jpg,8,River
11937,Highway/Highway_2160.jpg,3,Highway
11419,Highway/Highway_2257.jpg,3,Highway
2300,Industrial/Industrial_125.jpg,4,Industrial
7147,Residential/Residential_1930.jpg,7,Residential
3496,HerbaceousVegetation/HerbaceousVegetation_791.jpg,2,HerbaceousVegetation
18221,PermanentCrop/PermanentCrop_1219.jpg,6,PermanentCrop
18765,PermanentCrop/PermanentCrop_1861.jpg,6,PermanentCrop
17563,PermanentCrop/PermanentCrop_928.jpg,6,PermanentCrop
7471,Forest/Forest_399.jpg,1,Forest
18192,PermanentCrop/PermanentCrop_1270.jpg,6,PermanentCrop
8015,Forest/Forest_1365.jpg,1,Forest
15091,AnnualCrop/AnnualCrop_2398.jpg,0,AnnualCrop
10003,River/River_1133.jpg,8,River
826,Pasture/Pasture_1083.jpg,5,Pasture
18723,PermanentCrop/PermanentCrop_368.jpg,6,PermanentCrop
1153,Pasture/Pasture_918.jpg,5,Pasture
839,Pasture/Pasture_673.jpg,5,Pasture
10807,River/River_1719.jpg,8,River
11903,Highway/Highway_1567.jpg,3,Highway
6037,Residential/Residential_2438.jpg,7,Residential
15013,SeaLake/SeaLake_2740.jpg,9,SeaLake
2017,Industrial/Industrial_763.jpg,4,Industrial
4993,HerbaceousVegetation/HerbaceousVegetation_2410.jpg,2,HerbaceousVegetation
18461,PermanentCrop/PermanentCrop_2346.jpg,6,PermanentCrop
6315,Residential/Residential_2823.jpg,7,Residential
3613,HerbaceousVegetation/HerbaceousVegetation_702.jpg,2,HerbaceousVegetation
3719,HerbaceousVegetation/HerbaceousVegetation_1373.jpg,2,HerbaceousVegetation
11925,Highway/Highway_1786.jpg,3,Highway
9676,River/River_1992.jpg,8,River
14435,SeaLake/SeaLake_1156.jpg,9,SeaLake
15876,AnnualCrop/AnnualCrop_2437.jpg,0,AnnualCrop
13739,SeaLake/SeaLake_925.jpg,9,SeaLake
3807,HerbaceousVegetation/HerbaceousVegetation_2897.jpg,2,HerbaceousVegetation
9832,River/River_574.jpg,8,River
18261,PermanentCrop/PermanentCrop_1634.jpg,6,PermanentCrop
2756,Industrial/Industrial_2216.jpg,4,Industrial
3955,HerbaceousVegetation/HerbaceousVegetation_2186.jpg,2,HerbaceousVegetation
10849,River/River_2269.jpg,8,River
11063,River/River_1421.jpg,8,River
10369,River/River_2300.jpg,8,River
15775,AnnualCrop/AnnualCrop_617.jpg,0,AnnualCrop
12532,Highway/Highway_1782.jpg,3,Highway
8784,Forest/Forest_836.jpg,1,Forest
10493,River/River_1963.jpg,8,River
2473,Industrial/Industrial_1855.jpg,4,Industrial
13775,SeaLake/SeaLake_314.jpg,9,SeaLake
6270,Residential/Residential_778.jpg,7,Residential
12787,Highway/Highway_2290.jpg,3,Highway
18087,PermanentCrop/PermanentCrop_2223.jpg,6,PermanentCrop
4669,HerbaceousVegetation/HerbaceousVegetation_2572.jpg,2,HerbaceousVegetation
15531,AnnualCrop/AnnualCrop_1121.jpg,0,AnnualCrop
7841,Forest/Forest_474.jpg,1,Forest
13545,SeaLake/SeaLake_2328.jpg,9,SeaLake
17722,PermanentCrop/PermanentCrop_501.jpg,6,PermanentCrop
17732,PermanentCrop/PermanentCrop_1398.jpg,6,PermanentCrop
9114,Forest/Forest_150.jpg,1,Forest
5477,Residential/Residential_1066.jpg,7,Residential
4776,HerbaceousVegetation/HerbaceousVegetation_121.jpg,2,HerbaceousVegetation
13630,SeaLake/SeaLake_1407.jpg,9,SeaLake
4419,HerbaceousVegetation/HerbaceousVegetation_838.jpg,2,HerbaceousVegetation
11352,Highway/Highway_992.jpg,3,Highway
5023,HerbaceousVegetation/HerbaceousVegetation_1903.jpg,2,HerbaceousVegetation
8006,Forest/Forest_2867.jpg,1,Forest
343,Pasture/Pasture_1889.jpg,5,Pasture
8606,Forest/Forest_2182.jpg,1,Forest
12441,Highway/Highway_123.jpg,3,Highway
12985,SeaLake/SeaLake_2843.jpg,9,SeaLake
17734,PermanentCrop/PermanentCrop_2458.jpg,6,PermanentCrop
4253,HerbaceousVegetation/HerbaceousVegetation_585.jpg,2,HerbaceousVegetation
2931,Industrial/Industrial_1773.jpg,4,Industrial
14142,SeaLake/SeaLake_433.jpg,9,SeaLake
13483,SeaLake/SeaLake_1533.jpg,9,SeaLake
7524,Forest/Forest_1988.jpg,1,Forest
10252,River/River_957.jpg,8,River
16172,AnnualCrop/AnnualCrop_1868.jpg,0,AnnualCrop
5317,Residential/Residential_379.jpg,7,Residential
11659,Highway/Highway_2262.jpg,3,Highway
10241,River/River_2192.jpg,8,River
1285,Pasture/Pasture_1179.jpg,5,Pasture
8167,Forest/Forest_1734.jpg,1,Forest
1076,Pasture/Pasture_934.jpg,5,Pasture
16883,AnnualCrop/AnnualCrop_1872.jpg,0,AnnualCrop
10756,River/River_2342.jpg,8,River
5563,Residential/Residential_2260.jpg,7,Residential
9678,River/River_2443.jpg,8,River
14107,SeaLake/SeaLake_1962.jpg,9,SeaLake
12355,Highway/Highway_1426.jpg,3,Highway
12446,Highway/Highway_1589.jpg,3,Highway
9002,Forest/Forest_2098.jpg,1,Forest
14441,SeaLake/SeaLake_2110.jpg,9,SeaLake
12685,Highway/Highway_593.jpg,3,Highway
5967,Residential/Residential_1213.jpg,7,Residential
4835,HerbaceousVegetation/HerbaceousVegetation_100.jpg,2,HerbaceousVegetation
14192,SeaLake/SeaLake_1090.jpg,9,SeaLake
13707,SeaLake/SeaLake_1547.jpg,9,SeaLake
13691,SeaLake/SeaLake_2012.jpg,9,SeaLake
3985,HerbaceousVegetation/HerbaceousVegetation_2604.jpg,2,HerbaceousVegetation
7674,Forest/Forest_1885.jpg,1,Forest
7249,Residential/Residential_836.jpg,7,Residential
4192,HerbaceousVegetation/HerbaceousVegetation_1860.jpg,2,HerbaceousVegetation
4269,HerbaceousVegetation/HerbaceousVegetation_115.jpg,2,HerbaceousVegetation
5501,Residential/Residential_1655.jpg,7,Residential
15640,AnnualCrop/AnnualCrop_411.jpg,0,AnnualCrop
17855,PermanentCrop/PermanentCrop_88.jpg,6,PermanentCrop
11066,River/River_769.jpg,8,River
14125,SeaLake/SeaLake_836.jpg,9,SeaLake
12524,Highway/Highway_1993.jpg,3,Highway
2646,Industrial/Industrial_489.jpg,4,Industrial
5446,Residential/Residential_905.jpg,7,Residential
13076,SeaLake/SeaLake_2584.jpg,9,SeaLake
12049,Highway/Highway_1195.jpg,3,Highway
7247,Residential/Residential_441.jpg,7,Residential
16366,AnnualCrop/AnnualCrop_2249.jpg,0,AnnualCrop
12735,Highway/Highway_2158.jpg,3,Highway
17845,PermanentCrop/PermanentCrop_1181.jpg,6,PermanentCrop
7005,Residential/Residential_2591.jpg,7,Residential
4095,HerbaceousVegetation/HerbaceousVegetation_596.jpg,2,HerbaceousVegetation
1978,Industrial/Industrial_660.jpg,4,Industrial
9163,Forest/Forest_1505.jpg,1,Forest
7516,Forest/Forest_1579.jpg,1,Forest
9446,Forest/Forest_902.jpg,1,Forest
